key,title,status,source,pdf_url,attachment_key,local_path,error
XZ8XYKBE,Domain Randomization for Transferring Deep Neural Networks from Simulation to the Real World,skipped_no_direct_pdf_url,,,,,no arxiv/direct PDF URL; UNPAYWALL_EMAIL not configured
9RQVT8V9,Understanding Domain Randomization for Sim-to-Real,skipped_no_direct_pdf_url,,,,,no arxiv/direct PDF URL; UNPAYWALL_EMAIL not configured
7W4XW98Z,Generalized Connes-Kreimer Hopf algebras on decorated rooted forests by weighted cocycles,skipped_existing_local_pdf,,,,,
ZV8NQXU9,Safe Model Predictive Diffusion with Shielding,skipped_existing_local_pdf,,,,,
765M6S5P,db-LaCAM: Fast and Scalable Multi-Robot Kinodynamic Motion Planning with Discontinuity-Bounded Search and Lightweight MAPF,skipped_existing_local_pdf,,,,,
963P2VXH,Mimir: Hierarchical Goal-Driven Diffusion with Uncertainty Propagation for End-to-End Autonomous Driving,skipped_existing_local_pdf,,,,,
76ZZZJX4,Efficient and Compliant Control Framework for Versatile Human-Humanoid Collaborative Transportation,skipped_existing_local_pdf,,,,,
QDEC7BTR,The Ginsparg-Wilson relation and overlap fermions,skipped_existing_local_pdf,,,,,
DV3UU5EH,Anomalous coarsening and nonlinear diffusion of kinks in an one-dimensional quasi-classical Holstein model,skipped_existing_local_pdf,,,,,
T7T88T7D,Real-time collisions of fractional charges in a trapped-ion Jackiw-Rebbi field theory,skipped_existing_local_pdf,,,,,
3DFUV4MH,A Performance Analyzer for a Public Cloud's ML-Augmented VM Allocator,skipped_existing_local_pdf,,,,,
KBEI4BXK,Augmented Neural Ordinary Differential Equations for Power System Identification,skipped_existing_local_pdf,,,,,
IKAI4R7Q,The heartbeat of stellar halos: Insights from the stellar halo mass-metallicity relation,skipped_existing_local_pdf,,,,,
A55T3QSM,Strongly driven cavity quantum electrodynamical-optomechanical hybrid system,skipped_existing_local_pdf,,,,,
FMS4Q99Q,"Performance Benchmarking of Tensor Trains for accelerated Quantum-Inspired Homogenization on TPU, GPU and CPU architectures",skipped_existing_local_pdf,,,,,
RHG63SG8,Fast-feedback protocols for calibration and drift control in quantum computers,skipped_existing_local_pdf,,,,,
MF387HIB,PrivORL: Differentially Private Synthetic Dataset for Offline Reinforcement Learning,skipped_existing_local_pdf,,,,,
5NQRBJ4N,Adaptive Tuning of Parameterized Traffic Controllers via Multi-Agent Reinforcement Learning,skipped_existing_local_pdf,,,,,
X3E2VHJM,Native Parallel Reasoner: Reasoning in Parallelism via Self-Distilled Reinforcement Learning,skipped_existing_local_pdf,,,,,
ZQDFGW2U,Enhancing Agentic RL with Progressive Reward Shaping and Value-based Sampling Policy Optimization,skipped_existing_local_pdf,,,,,
BA3V7EXZ,LongCat-Image Technical Report,skipped_existing_local_pdf,,,,,
M4ECES2M,"Comparative Analysis and Parametric Tuning of PPO, GRPO, and DAPO for LLM Reasoning Enhancement",skipped_existing_local_pdf,,,,,
5VUSKGSH,Each Prompt Matters: Scaling Reinforcement Learning Without Wasting Rollouts on Hundred-Billion-Scale MoE,skipped_existing_local_pdf,,,,,
RSI2JK3V,An Adaptive Multi-Layered Honeynet Architecture for Threat Behavior Analysis via Deep Learning,skipped_existing_local_pdf,,,,,
2V8R9WEM,JEEVHITAA -- An End-to-End HCAI System to Support Collective Care,skipped_existing_local_pdf,,,,,
6MUFS2VJ,Optimizing LLMs Using Quantization for Mobile Execution,skipped_existing_local_pdf,,,,,
A3H4GBIX,Breaking ECDSA with Electromagnetic Side-Channel Attacks: Challenges and Practicality on Modern Smartphones,skipped_existing_local_pdf,,,,,
NC84W7TT,LongCat-Image Technical Report,skipped_existing_local_pdf,,,,,
774C9JZ2,Distribution Matching Variational AutoEncoder,skipped_existing_local_pdf,,,,,
B9HE6ZG9,HalluShift++: Bridging Language and Vision through Internal Representation Shifts for Hierarchical Hallucinations in MLLMs,skipped_existing_local_pdf,,,,,
B5R23G4V,In-Context and Few-Shots Learning for Forecasting Time Series Data based on Large Language Models,skipped_existing_local_pdf,,,,,
GUBRKWUC,RL-MTJail: Reinforcement Learning for Automated Black-Box Multi-Turn Jailbreaking of Large Language Models,skipped_existing_local_pdf,,,,,
X23INIA2,"Mary, the Cheeseburger-Eating Vegetarian: Do LLMs Recognize Incoherence in Narratives?",skipped_existing_local_pdf,,,,,
HDQ3S25P,Automating High Energy Physics Data Analysis with LLM-Powered Agents,skipped_existing_local_pdf,,,,,
JJIFPPGS,ReasonBENCH: Benchmarking the (In)Stability of LLM Reasoning,skipped_existing_local_pdf,,,,,
XBCEFZ5B,Large Causal Models from Large Language Models,skipped_existing_local_pdf,,,,,
B8EQEC5V,LLM Use for Mental Health: Crowdsourcing Users' Sentiment-based Perspectives and Values from Social Discussions,skipped_existing_local_pdf,,,,,
RCP34FH9,Collaborative Causal Sensemaking: Closing the Complementarity Gap in Human-AI Decision Support,skipped_existing_local_pdf,,,,,
R5V4U67D,Do Generalisation Results Generalise?,skipped_existing_local_pdf,,,,,
5AENNENQ,MIND-V: Hierarchical Video Generation for Long-Horizon Robotic Manipulation with RL-based Physical Alignment,skipped_existing_local_pdf,,,,,
RMH6XRAB,Task adaptation of Vision-Language-Action model: 1st Place Solution for the 2025 BEHAVIOR Challenge,skipped_existing_local_pdf,,,,,
2QJJFI9K,VideoVLA: Video Generators Can Be Generalizable Robot Manipulators,skipped_existing_local_pdf,,,,,
C6VMJAAR,A Large-Scale Multimodal Dataset and Benchmarks for Human Activity Scene Understanding and Reasoning,skipped_existing_local_pdf,,,,,
P4U69MTU,Diverse stages of star formation in the IRAS 18162-2048 region. Emergence of UV Feedback,skipped_existing_local_pdf,,,,,
V5SNJ7Q8,RMAdapter: Reconstruction-based Multi-Modal Adapter for Vision-Language Models,skipped_existing_local_pdf,,,,,
HDU9IFWM,Decouple to Generalize: Context-First Self-Evolving Learning for Data-Scarce Vision-Language Reasoning,skipped_existing_local_pdf,,,,,
SVVWDSED,Using Vision-Language Models as Proxies for Social Intelligence in Human-Robot Interaction,skipped_existing_local_pdf,,,,,
E55MSUJP,VFM-VLM: Vision Foundation Model and Vision Language Model based Visual Comparison for 3D Pose Estimation,skipped_existing_local_pdf,,,,,
PAFCM6R4,Pay Less Attention to Function Words for Free Robustness of Vision-Language Models,skipped_existing_local_pdf,,,,,
FJ6ZXJKR,Geo3DVQA: Evaluating Vision-Language Models for 3D Geospatial Reasoning from Aerial Imagery,skipped_existing_local_pdf,,,,,
EHMV3ZDT,Towards Accurate UAV Image Perception: Guiding Vision-Language Models with Stronger Task Prompts,skipped_existing_local_pdf,,,,,
8JC2E54F,Venus: An Efficient Edge Memory-and-Retrieval System for VLM-based Online Video Understanding,skipped_existing_local_pdf,,,,,
VIGJTHJF,ESPADA: Execution Speedup via Semantics Aware Demonstration Data Downsampling for Imitation Learning,skipped_existing_local_pdf,,,,,
V88WHKAH,Toward More Reliable Artificial Intelligence: Reducing Hallucinations in Vision-Language Models,skipped_existing_local_pdf,,,,,
ZZWUPPG8,Breaking Players' expectations: the Role of Non-player Characters' coherence and Consistency,skipped_existing_local_pdf,,,,,
US3XFCGH,Affordance Field Intervention: Enabling VLAs to Escape Memory Traps in Robotic Manipulation,skipped_existing_local_pdf,,,,,
HB8GUAC9,Atomic-scale probe of molecular magneto-electric coupling,skipped_existing_local_pdf,,,,,
QJ7DWHAN,Towards Robust DeepFake Detection under Unstable Face Sequences: Adaptive Sparse Graph Embedding with Order-Free Representation and Explicit Laplacian Spectral Prior,skipped_existing_local_pdf,,,,,
52WFS7JG,ReLaX: Reasoning with Latent Exploration for Large Reasoning Models,skipped_existing_local_pdf,,,,,
6WFHMI62,Spin-Texture Spin-valve with a van der Waals Magnet,skipped_existing_local_pdf,,,,,
N76BMGFA,"Introduction to Ambisonics, Part 1: The Part With No Math",skipped_existing_local_pdf,,,,,
5VPKXKNP,"See Once, Then Act: Vision-Language-Action Model with Task Learning from One-Shot Video Demonstrations",skipped_existing_local_pdf,,,,,
GMK2DZBF,AMBER: Aerial deployable gripping crawler with compliant microspine for canopy manipulation,skipped_existing_local_pdf,,,,,
GTC8GD32,"On the Interplay of Pre-Training, Mid-Training, and RL on Reasoning Language Models",skipped_existing_local_pdf,,,,,
R6QKR6UB,SpatialDreamer: Incentivizing Spatial Reasoning via Active Mental Imagery,skipped_existing_local_pdf,,,,,
EQMHAAQW,A multimodal Bayesian Network for symptom-level depression and anxiety prediction from voice and speech data,skipped_existing_local_pdf,,,,,
NINB9IHH,DiffusionDriveV2: Reinforcement Learning-Constrained Truncated Diffusion Modeling in End-to-End Autonomous Driving,skipped_existing_local_pdf,,,,,
3ND22WMK,Thermodynamic Phase Transitions and Quantum Entropy Corrections in the Simpson-Visser Regular Black Hole,skipped_existing_local_pdf,,,,,
QZRF3BCA,"Designing Co-operation in Systems of Hierarchical, Multi-objective Schedulers for Stream Processing",skipped_existing_local_pdf,,,,,
FH7EQWP6,Analytic First Derivatives of Aufbau Suppressed Coupled Cluster Theory and their Perturbative Accuracy,skipped_existing_local_pdf,,,,,
9C26MN2T,LUNA: LUT-Based Neural Architecture for Fast and Low-Cost Qubit Readout,skipped_existing_local_pdf,,,,,
TAI5X7WW,Auditing Games for Sandbagging,skipped_existing_local_pdf,,,,,
UANZCD2V,Inchworm-Inspired Soft Robot with Groove-Guided Locomotion,skipped_existing_local_pdf,,,,,
T9W38QB8,Artificial Intelligence and Nuclear Weapons Proliferation: The Technological Arms Race for (In)visibility,skipped_existing_local_pdf,,,,,
QREGMVJB,Parametric Design of a Cable-Driven Coaxial Spherical Parallel Mechanism for Ultrasound Scans,skipped_existing_local_pdf,,,,,
KWQMSVQK,Back-End System of BURSTT,skipped_existing_local_pdf,,,,,
Z5BXEASV,Limits on Unintended Radio Emission from Geostationary and Geosynchronous Satellites in the SKA-Low Frequency Range,skipped_existing_local_pdf,,,,,
